77409
21,34,25
21,34,25
21,34,27
21,34,27
21,34,27
21,34,29
21,34,29
21,34,29
21,34,29
21,34,30
21,34,32
21,34,32
21,34,35
21,34,39
21,34,40
21,34,41
21,35,25
21,35,25
21,35,28
21,35,28
21,35,34
21,35,34
21,35,34
22,23,25
22,23,25
22,23,25
22,23,28
22,23,28
22,23,29
22,23,31
22,23,31
22,23,31
22,23,32
22,23,35
22,24,23
22,24,23
22,24,25
22,24,25
22,24,25
22,24,26
22,24,26
22,24,27
22,24,27
22,24,28
22,24,28
22,24,31
22,24,31
22,24,31
22,24,33
22,24,35
22,28,24
22,28,24
22,28,25
22,28,25
22,28,25
22,28,26
22,28,27
22,28,27
22,28,31
22,28,31
22,28,33
22,30,24
22,30,24
22,30,24
22,30,28
22,30,28
22,30,29
22,30,33
22,30,34
22,30,34
22,32,23
22,32,23
22,32,24
22,32,24
22,32,24
22,32,26
22,32,26
22,32,33
23,25,24
23,25,24
23,25,24
23,25,26
23,25,26
23,25,26
23,25,26
23,25,27
23,25,27
23,25,27
23,25,27
23,25,27
23,25,27
23,25,29
23,25,29
23,25,31
23,25,31
23,25,31
23,25,31
23,25,32
23,25,32
23,25,34
23,25,34
23,25,34
23,25,34
23,28,24
23,28,24
23,28,24
23,28,24
23,28,25
23,28,25
23,28,25
23,28,25
23,28,25
23,28,25
23,28,26
23,28,26
23,28,26
23,28,26
23,28,26
23,28,27
23,28,27
23,28,27
23,28,27
23,28,27
23,28,27
23,28,27
23,28,31
23,28,31
23,28,31
23,28,31
23,28,33
23,28,33
23,28,33
23,28,33
23,28,33
23,28,35
23,28,35
23,29,24
23,29,24
23,29,24
23,29,24
23,29,25
23,29,25
23,29,25
23,29,25
23,29,25
23,29,26
23,29,26
23,29,26
23,29,26
23,29,26
23,29,30
23,29,30
23,29,30
23,29,34
23,29,34
23,29,34
23,29,34
23,29,35
23,29,35
23,31,27
23,31,27
23,31,27
23,31,27
23,31,27
23,31,27
23,31,28
23,31,28
23,31,28
23,31,28
23,31,29
23,31,29
23,31,29
23,31,30
23,31,30
23,31,30
23,31,30
23,31,32
23,31,32
23,31,34
23,31,34
23,31,34
23,31,34
23,31,34
23,32,24
23,32,24
23,32,24
23,32,24
23,32,26
23,32,26
23,32,26
23,32,26
23,32,26
23,32,33
23,32,33
23,32,33
23,32,33
23,35,25
23,35,25
23,35,25
23,35,25
23,35,25
23,35,25
23,35,28
23,35,28
23,35,28
23,35,28
23,35,28
23,35,34
23,35,34
23,35,34
23,35,34
23,35,34
23,35,37
23,35,40
24,25,26
24,25,26
24,25,26
24,25,27
24,25,27
24,25,27
24,25,27
24,25,27
24,25,27
24,25,29
24,25,29
24,25,29
24,25,31
24,25,31
24,25,31
24,25,31
24,25,31
24,25,31
24,25,32
24,25,32
24,25,34
24,25,34
24,25,34
24,25,34
24,26,25
24,26,25
24,26,25
24,26,25
24,26,27
24,26,27
24,26,27
24,26,27
24,26,27
24,26,27
24,26,28
24,26,28
24,26,28
24,26,31
24,26,31
24,26,31
24,26,31
24,26,31
24,26,31
24,26,33
24,26,33
24,26,33
24,26,33
24,27,25
24,27,25
24,27,25
24,27,25
24,27,26
24,27,26
24,27,26
24,27,29
24,27,29
24,27,29
24,27,29
24,27,30
24,27,30
24,27,30
24,27,30
24,27,31
24,27,31
24,27,31
24,27,31
24,27,31
24,27,32
24,27,32
24,27,33
24,27,33
24,27,33
24,27,34
24,27,34
24,27,34
24,27,34
24,28,25
24,28,25
24,28,25
24,28,25
24,28,25
24,28,26
24,28,26
24,28,26
24,28,27
24,28,27
24,28,27
24,28,27
24,28,27
24,28,27
24,28,27
24,28,31
24,28,31
24,28,31
24,28,31
24,28,31
24,28,33
24,28,33
24,28,33
24,28,33
24,28,35
24,28,35
24,31,27
24,31,27
24,31,27
24,31,27
24,31,27
24,31,27
24,31,27
24,31,28
24,31,28
24,31,28
24,31,28
24,31,29
24,31,29
24,31,29
24,31,29
24,31,30
24,31,30
24,31,30
24,31,30
24,31,32
24,31,32
24,31,34
24,31,34
24,31,34
24,31,34
24,31,34
24,33,27
24,33,27
24,33,27
24,33,27
24,33,27
24,33,27
24,33,30
24,33,30
24,33,30
24,33,31
24,33,31
24,33,31
24,33,31
24,33,31
24,33,31
24,33,32
24,33,34
24,33,34
24,33,34
24,33,34
24,33,34
24,35,25
24,35,25
24,35,25
24,35,25
24,35,25
24,35,28
24,35,28
24,35,28
24,35,28
24,35,34
24,35,34
24,35,34
24,35,34
24,35,34
24,35,37
24,35,40
25,26,27
25,26,27
25,26,28
25,26,28
25,26,31
25,26,31
25,26,31
25,26,31
25,26,33
25,26,33
25,27,26
25,27,29
25,27,29
25,27,29
25,27,30
25,27,30
25,27,30
25,27,31
25,27,31
25,27,31
25,27,32
25,27,33
25,27,34
25,27,34
25,29,26
25,29,26
25,29,30
25,29,30
25,29,34
25,29,34
25,29,35
25,29,35
25,31,27
25,31,27
25,31,27
25,31,28
25,31,28
25,31,28
25,31,29
25,31,29
25,31,29
25,31,30
25,31,30
25,31,30
25,31,32
25,31,34
25,31,34
25,31,34
25,32,26
25,32,26
25,32,33
25,32,33
25,34,27
25,34,27
25,34,29
25,34,29
25,34,30
25,34,30
25,34,32
25,34,35
25,34,39
25,34,40
25,34,41
26,27,30
26,27,30
26,27,31
26,27,31
26,27,31
26,27,33
26,27,34
26,27,34
26,28,27
26,28,27
26,28,31
26,28,31
26,28,31
26,28,33
26,28,33
26,31,27
26,31,27
26,31,28
26,31,30
26,31,30
26,31,34
26,31,34
26,31,34
26,33,27
26,33,27
26,33,30
26,33,30
26,33,31
26,33,31
26,33,31
26,33,31
26,33,34
26,33,34
26,33,34
27,29,30
27,29,30
27,29,30
27,29,35
27,29,35
27,30,28
27,30,28
27,30,29
27,30,33
27,30,33
27,31,28
27,31,29
27,31,30
27,31,30
27,31,30
27,31,32
27,32,33
27,32,33
27,33,30
27,33,30
27,33,31
27,33,31
27,34,30
27,34,30
27,34,32
27,34,35
28,31,29
28,31,29
28,31,34
28,31,34
28,33,31
28,33,34
28,33,34
28,35,34
29,30,33
29,30,33
29,35,34
29,35,37
29,35,40
30,33,31
30,34,32
31,34,32
34,35,36
34,35,37
34,35,38
34,35,38
34,35,38
34,35,41
34,38,37
34,38,37
34,38,39
34,38,39
34,38,40
34,38,41
34,38,41
34,39,35
34,39,35
34,39,36
34,39,36
34,39,38
34,39,38
34,39,40
34,39,41
34,39,41
34,40,35
34,40,36
34,40,38
34,40,38
34,40,41
34,40,41
34,41,35
34,41,35
34,41,36
34,41,36
34,41,37
34,41,37
34,41,38
34,41,38
34,41,38
35,36,40
35,36,41
35,37,39
35,37,39
35,37,39
35,37,41
35,38,37
35,38,37
35,38,39
35,38,39
35,38,39
35,38,40
35,38,40
35,38,41
35,38,41
35,40,36
35,40,38
35,40,38
35,40,38
35,40,41
35,40,41
35,41,36
35,41,37
35,41,38
35,41,38
35,41,38
36,40,38
36,40,38
36,41,37
36,41,38
36,41,38
37,39,38
37,39,40
37,39,40
37,39,41
38,39,40
41,42,43
41,42,43
41,42,46
41,42,46
41,42,47
41,42,47
41,43,42
41,43,44
41,43,45
41,43,45
41,43,46
41,43,47
41,44,43
41,44,45
41,44,45
41,44,46
41,44,46
41,44,47
41,46,42
41,46,42
41,46,43
41,46,43
41,46,45
41,46,45
41,46,45
41,46,47
41,46,47
41,47,42
41,47,43
41,47,44
41,47,46
42,43,44
42,43,44
42,43,44
42,43,45
42,43,45
42,43,46
42,43,46
42,43,47
42,46,43
42,46,43
42,46,45
42,46,45
42,46,47
42,47,43
42,47,43
42,47,44
42,47,44
42,47,44
42,47,46
42,47,46
43,44,45
43,44,45
43,44,46
43,44,46
43,44,47
43,45,44
43,45,44
43,45,46
43,45,47
43,45,47
43,46,45
43,46,45
43,46,47
43,47,44
43,47,44
43,47,46
44,45,46
44,46,45
44,47,46
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,22
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,27
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,30
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,31
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,32
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,34
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,21,35
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,22
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,23
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,24
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,25
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,26
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,30
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,34
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,29,35
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,23
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,24
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,26
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
20,32,33
21,22,23
21,22,23
21,22,23
21,22,23
21,22,23
21,22,23
21,22,23
21,22,23
21,22,23
21,22,24
21,22,24
21,22,24
21,22,24
21,22,24
21,22,24
21,22,24
21,22,24
21,22,24
21,22,24
21,22,24
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,28
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,30
21,22,32
21,22,32
21,22,32
21,22,32
21,22,32
21,22,32
21,22,32
21,22,32
21,22,32
21,27,22
21,27,22
21,27,22
21,27,22
21,27,22
21,27,22
21,27,22
21,27,22
21,27,22
21,27,22
21,27,22
21,27,23
21,27,23
21,27,23
21,27,23
21,27,23
21,27,23
21,27,23
21,27,23
21,27,23
21,27,24
21,27,24
21,27,24
21,27,24
21,27,24
21,27,24
21,27,24
21,27,24
21,27,24
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,25
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,26
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,29
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,30
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,31
21,27,32
21,27,32
21,27,32
21,27,32
21,27,32
21,27,32
21,27,32
21,27,32
21,27,32
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,33
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,27,34
21,30,24
21,30,24
21,30,24
21,30,24
21,30,24
21,30,24
21,30,24
21,30,24
21,30,24
21,30,24
21,30,24
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,28
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,29
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,33
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,30,34
21,31,23
21,31,23
21,31,23
21,31,23
21,31,23
21,31,23
21,31,23
21,31,23
21,31,23
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,27
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,28
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,29
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,30
21,31,32
21,31,32
21,31,32
21,31,32
21,31,32
21,31,32
21,31,32
21,31,32
21,31,32
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,31,34
21,32,23
21,32,23
21,32,23
21,32,23
21,32,23
21,32,23
21,32,23
21,32,23
21,32,24
21,32,24
21,32,24
21,32,24
21,32,24
21,32,24
21,32,24
21,32,24
21,32,24
21,32,24
21,32,24
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,26
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,32,33
21,34,23
21,34,23
21,34,23
21,34,23
21,34,23
21,34,23
21,34,23
21,34,23
21,34,23
21,34,24
21,34,24
21,34,24
21,34,24
21,34,24
21,34,24
21,34,24
21,34,24
21,34,24
21,34,24
21,34,24
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,25
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,27
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,29
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,30
21,34,32
21,34,32
21,34,32
21,34,32
21,34,32
21,34,32
21,34,32
21,34,32
21,34,32
21,34,35
21,34,35
21,34,35
21,34,35
21,34,38
21,34,38
21,34,38
21,34,38
21,34,39
21,34,39
21,34,39
21,34,39
21,34,40
21,34,40
21,34,40
21,34,41
21,34,41
21,34,41
21,35,25
21,35,25
21,35,25
21,35,25
21,35,25
21,35,25
21,35,25
21,35,25
21,35,25
21,35,25
21,35,25
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,28
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,34
21,35,37
21,35,37
21,35,37
21,35,40
21,35,40
21,35,40
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,25
22,23,28
22,23,28
22,23,28
22,23,28
22,23,28
22,23,28
22,23,28
22,23,28
22,23,28
22,23,28
22,23,28
22,23,29
22,23,29
22,23,29
22,23,29
22,23,29
22,23,29
22,23,29
22,23,29
22,23,29
22,23,29
22,23,31
22,23,31
22,23,31
22,23,31
22,23,31
22,23,31
22,23,31
22,23,31
22,23,31
22,23,31
22,23,32
22,23,32
22,23,32
22,23,32
22,23,32
22,23,32
22,23,35
22,23,35
22,23,35
22,23,35
22,23,35
22,23,35
22,23,35
22,24,23
22,24,23
22,24,23
22,24,23
22,24,23
22,24,23
22,24,23
22,24,23
22,24,23
22,24,23
22,24,23
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,25
22,24,26
22,24,26
22,24,26
22,24,26
22,24,26
22,24,26
22,24,26
22,24,26
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,27
22,24,28
22,24,28
22,24,28
22,24,28
22,24,28
22,24,28
22,24,28
22,24,28
22,24,28
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,31
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,33
22,24,35
22,24,35
22,24,35
22,24,35
22,24,35
22,24,35
22,24,35
22,28,24
22,28,24
22,28,24
22,28,24
22,28,24
22,28,24
22,28,24
22,28,24
22,28,24
22,28,24
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,25
22,28,26
22,28,26
22,28,26
22,28,26
22,28,26
22,28,26
22,28,26
22,28,27
22,28,27
22,28,27
22,28,27
22,28,27
22,28,27
22,28,27
22,28,27
22,28,27
22,28,31
22,28,31
22,28,31
22,28,31
22,28,31
22,28,31
22,28,31
22,28,31
22,28,33
22,28,33
22,28,33
22,28,33
22,28,33
22,28,33
22,28,33
22,28,33
22,28,33
22,28,33
22,28,33
22,28,35
22,28,35
22,28,35
22,28,35
22,28,35
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,24
22,30,28
22,30,28
22,30,28
22,30,28
22,30,28
22,30,28
22,30,28
22,30,28
22,30,28
22,30,28
22,30,28
22,30,29
22,30,29
22,30,29
22,30,29
22,30,29
22,30,29
22,30,29
22,30,29
22,30,29
22,30,29
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,33
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,30,34
22,32,23
22,32,23
